"TABREF LOKASI
 (Tempat lahir (jenis: KB) dan lokasi kerja)",Update: 13/10/2021,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
8ae482875918ad3701591ae0ba5d43a2,04,A5EB03E2372EF6A0E040640A040252AD,JATIMULYA,DE,,TD72051293,,,,,,
8ae482885a8e0d60015a97feef6b67b1,02,A5EB03E22F08F6A0E040640A040252AD,DELING,DE,,TD65276136,,,,,,
8ae482a75a8e2296015a9821b023019b,02,A5EB03E22EF8F6A0E040640A040252AD,BULU,DE,,TD65278340,,,,,,
8ae482a75a8e2296015a982896ee04fd,02,A5EB03E22EF4F6A0E040640A040252AD,MALINGMATI,DE,,TD65275334,,,,,,
8ae482a75a8e2296015a9e9b884e5ad7,02,A5EB03E22E1FF6A0E040640A040252AD,GAJI,DE,,TD65285863,,,,,,
8ae482a75a8e2296015a9eb596b55c0c,02,A5EB03E22E1DF6A0E040640A040252AD,SUKOLILO,DE,,TD65283069,,,,,,
8ae482a75a8e2296015a9edf9f965cd6,02,A5EB03E22E14F6A0E040640A040252AD,BENDONGLATENG,DE,,TD65287040,,,,,,
8ae482865aa14d85015aa16f258e0954,03,A5EB03E23204F6A0E040640A040252AD,SIMPANG,DE,,TD61115817,,,,,,
8ae482865aa14d85015aa197efe221bf,03,A5EB03E22D15F6A0E040640A040252AD,SIRNARAJA,DE,,TD61114912,,,,,,
ff808081504af038015060b878676d62,04,A5EB03E23324F6A0E040640A040252AD,KALEOK,DE,,TD83042737,,,,,,
ff808081504af038015061cde0ee7c6f,04,A5EB03E23326F6A0E040640A040252AD,BEROANGIN,DE,,TD83046258,,,,,,
ff808081504af038015061ceabc47c72,04,A5EB03E23326F6A0E040640A040252AD,LANDI KANUSUANG,DE,,TD83045231,,,,,,
ff808081504af038015061e25d6a7d27,04,A5EB03E2332AF6A0E040640A040252AD,SABANG SUBIK,DE,,TD83044339,,,,,,
8ae48288506af7a90150890e13ea4acc,10,ff8080814b224047014b2ec38e0727bf,MBUIT,DE,,TD77155044,,,,,,
ff808081506af40b01508e82610f3218,05,A5EB03E224C2F6A0E040640A040252AD,SUNGAI DURI II,DE,,TD66047483,,,,,,
ff808081506af40b01508e82d7f4323b,05,A5EB03E224C2F6A0E040640A040252AD,SUNGAI KUNYIT DALAM,DE,,TD66049644,,,,,,
8ae48287508daf4b0150a1cb12e5087b,09,8ae482894b35667f014b38e2e5a23f86,KAMPUNG HELLO,DE,,TD8013585,,,,,,
ff808081509301bd0150a2975d792b4b,04,A5EB03E23314F6A0E040640A040252AD,SANDANA,DE,,TD83025686,,,,,,
ff80808150ae3f670150b2d9b31f2f9e,11,A5EB03E232FAF6A0E040640A040252AD,IPILO,DE,,TD71714777,,,,,,
ff80808150ae3f670150b2da0dcd2fc2,11,A5EB03E232FAF6A0E040640A040252AD,TAMALATE,DE,,TD71711664,,,,,,
ff80808150ae3f670150b2da79302fcc,11,A5EB03E232FAF6A0E040640A040252AD,PADEBUOLO,DE,,TD71714314,,,,,,
ff80808150ae3f670150b2dd9f673022,11,A5EB03E232FAF6A0E040640A040252AD,MOODU,DE,,TD71715211,,,,,,
ff80808150ae3f670150b2e03e8930fd,11,A5EB03E232F9F6A0E040640A040252AD,LIBUO,DE,,TD71716103,,,,,,
ff80808150ae3f670150b2e1a8743195,11,A5EB03E23405F6A0E040640A040252AD,BIAWAO,DE,,TD71716763,,,,,,
ff80808150ae3f670150b2e2d43631e6,11,A5EB03E23405F6A0E040640A040252AD,LIMBA U I,DE,,TD71715305,,,,,,
ff80808150ae3f670150b2e447d1324b,11,ff8080814b224047014b34a40b885ac1,TANGGIKIKI,DE,,TD71714241,,,,,,
ff80808150ae3f670150b2e49d41326f,11,ff8080814b224047014b34a40b885ac1,MOLOSIPAT U,DE,,TD71717208,,,,,,
ff8080815133783a0151396c1de6576c,09,8ae482894b35667f014b3897ee5a16b2,NANGGO,DE,,TD80087541,,,,,,
ff8080815133783a0151396eb7355788,09,8ae482894b35667f014b3897ee5a16b2,KAROMBIRIK,DE,,TD8008988,,,,,,
ff8080815133783a015139770af4579b,09,8ae482894b35667f014b389820de16c7,HOLIMA,DE,,TD80082367,,,,,,
ff8080815133783a015139bb53b65914,09,8ae482894b35667f014b389868ed16dd,ELAREK,DE,,TD80087246,,,,,,
ff8080815133783a015139bd8ac6595c,09,8ae482894b35667f014b389868ed16dd,WALAIK,DE,,TD80085884,,,,,,
ff8080815133783a015139c05cc359a1,09,8ae482894b35667f014b3898cd561711,WESAKMA,DE,,TD80085152,,,,,,
ff8080815133783a015139c278da59bd,09,8ae482894b35667f014b3898cd561711,PIPITMO,DE,,TD8008634,,,,,,
ff8080815133783a015139c4a8d359db,09,8ae482894b35667f014b38a3bbec1c3b,KAMA,DE,,TD80082552,,,,,,
ff8080815133783a015139c61f3f59f2,09,8ae482894b35667f014b38a3bbec1c3b,YOLOUPUT,DE,,TD80084100,,,,,,
ff8080815133783a015139dd09195ab3,09,8ae482894b35667f014b38976b4d167d,WITALAK,DE,,TD8008371,,,,,,
ff8080815133783a015139de225c5ab5,09,8ae482894b35667f014b38976b4d167d,LANDIA,DE,,TD80089243,,,,,,
ff8080815133783a015139e0bd0e5ace,09,8ae482894b35667f014b3899403f1750,SABMA,DE,,TD8008861,,,,,,
ff8080815133783a015139e2e58a5ad3,09,8ae482894b35667f014b3899403f1750,HABEMA,DE,,TD80088234,,,,,,
ff8080815133783a015139e4ccbc5aec,09,8ae482894b35667f014b3899403f1750,YOKALPALEK,DE,,TD80082660,,,,,,
ff8080815133783a015139e6116c5aef,09,8ae482894b35667f014b38997f3e17a1,SENOGOLIK,DE,,TD80082257,,,,,,
ff8080815133783a015139e6958f5af1,09,8ae482894b35667f014b38997f3e17a1,BOKIEM,DE,,TD80082547,,,,,,
ff8080815133783a015139eae9cf5b52,09,A5EB03E23301F6A0E040640A040252AD,PUGIMA,DE,,TD80082560,,,,,,
ff8080815133783a015139ebf21a5b58,09,A5EB03E23301F6A0E040640A040252AD,KUBULAKMA,DE,,TD80085813,,,,,,
ff8080815133783a015139ed1b405b5b,09,A5EB03E23301F6A0E040640A040252AD,WAMUSAGE,DE,,TD80083424,,,,,,
ff8080815133783a015139ee1f855b5d,09,8ae482894b35667f014b3899cb9c17c7,MIAMI,DE,,TD80085750,,,,,,
ff8080815133783a015139f438d15b7d,09,8ae482894b35667f014b389bd7d4185f,SIEPKOSI,DE,,TD80086734,,,,,,
ff8080815133783a015139f5efcf5b98,09,8ae482894b35667f014b389bd7d4185f,NOAGALO,DE,,TD80081870,,,,,,
8ae48287517b137a01517b3466690539,04,A5EB03E23735F6A0E040640A040252AD,MOUTONG BARAT,DE,,TD72088679,,,,,,
8ae48287517b137a01517b45d62e0d54,04,ff8080814b224047014b337497195327,TINDAKI,DE,,TD7208212,,,,,,
8ae48287517b137a01517b49ddd90f09,04,ff8080814b224047014b33767fc355af,SAKINA,DE,,TD7208824,,,,,,
8ae4828751c8f5780151cc9045f61452,11,ff8080814cb7fa40014cc0f8bf5b1723,BOBONG,DE,,TD79084982,,,,,,
8ae4828751c8f5780151ccaadc8219da,11,ff8080814cb7fa40014cc0fabb291837,TUBANG,DE,,TD79088407,,,,,,
8ae4828751c8f5780151ccad16e51a22,11,ff8080814cb7fa40014cc0fa70971823,KAMAYA,DE,,TD79084804,,,,,,
8ae48288537488cf01539d0ddd4c1237,04,ff8080814b224047014b336a0b83462d,MOKUPO,DE,,TD72053162,,,,,,
8ae4828853e9ef7e0153f38dc86332d1,13,A5EB03E2305FF6A0E040640A040252AD,NGA,DE,,TD51037052,,,,,,
8ae4828853e9ef7e0153f3b784197b14,13,A5EB03E22F78F6A0E040640A040252AD,ABEUK REULING,DE,,TD51034519,,,,,,
8ae4828853e9ef7e0153f3b965837e46,13,A5EB03E22F78F6A0E040640A040252AD,COT KUMUNENG,DE,,TD51032916,,,,,,
8ae4828853e9ef7e0153f3bad12a0150,13,A5EB03E22F78F6A0E040640A040252AD,KRUENG BARO,DE,,TD51031614,,,,,,
8ae4828853e9ef7e0153f3dd43433d0d,13,A5EB03E23056F6A0E040640A040252AD,TEUPIN GAPEUH,DE,,TD51039373,,,,,,
8ae4828557e51ca00157e5d22703581b,04,A5EB03E239B0F6A0E040640A040252AD,WAYAME,DE,,TD78717608,,,,,,
8ae4828557e51ca00157e5ee75d0628a,04,A5EB03E2340DF6A0E040640A040252AD,BUMEY,DE,,TD78018144,,,,,,
8ae482885a8e0d60015a97eb690d655d,02,A5EB03E22EF9F6A0E040640A040252AD,PANJANG,DE,,TD65271648,,,,,,
8ae482a75a8e2296015a9821f8b301c6,02,A5EB03E22EF8F6A0E040640A040252AD,DRENGES,DE,,TD6527600,,,,,,
8ae482a75a8e2296015a982735630408,02,A5EB03E22EF4F6A0E040640A040252AD,BAKALAN,DE,,TD6527555,,,,,,
8ae482a75ac72cc2015aca459841127b,01,A5EB03E22B59F6A0E040640A040252AD,DESA KARANGREJO,DE,,TD64054312,,,,,,
8ae482a75ac72cc2015aca78ce80328b,01,A5EB03E22B59F6A0E040640A040252AD,DESA BRONDONG,DE,,TD64053021,,,,,,
8ae482875046304a01504aee48334a5b,04,A5EB03E23762F6A0E040640A040252AD,PANDERE,DE,,TD72109864,,,,,,
ff808081504af03801505a9e389e78d1,04,ff8080814b224047014b337ee58c6167,RONDINGO,DE,,TD72109912,,,,,,
ff808081504af038015060be44866d6d,04,A5EB03E2332CF6A0E040640A040252AD,PATAMPANNUA,DE,,TD83046182,,,,,,
ff808081504af038015061b856387b69,04,A5EB03E23325F6A0E040640A040252AD,RAPPANG,DE,,TD83043781,,,,,,
ff808081504af038015061c6e2557bf7,04,A5EB03E23321F6A0E040640A040252AD,TUMPILING,DE,,TD83044341,,,,,,
ff808081504af038015061c7db217c1d,04,A5EB03E23321F6A0E040640A040252AD,GALESO,DE,,TD8304262,,,,,,
ff808081504af038015061cac4287c43,04,A5EB03E23326F6A0E040640A040252AD,MAPILLI,DE,,TD83044969,,,,,,
ff808081504af038015061cc24337c48,04,A5EB03E23326F6A0E040640A040252AD,KURMA,DE,,TD83043638,,,,,,
ff808081504af038015061ce43857c70,04,A5EB03E23326F6A0E040640A040252AD,SEGERANG,DE,,TD83042399,,,,,,
ff808081504af038015061d32b157ccc,04,ff8080814b224047014b34b9d3d37422,IHING,DE,,TD83046808,,,,,,
ff808081504af038015061e530967d51,04,A5EB03E2331FF6A0E040640A040252AD,TINAMBUNG,DE,,TD83042821,,,,,,
ff808081504af038015061e6944a7d78,04,A5EB03E2331FF6A0E040640A040252AD,GALUNG LOMBOK,DE,,TD83043305,,,,,,
ff808081504af0380150620451ef7eb2,04,A5EB03E2332DF6A0E040640A040252AD,PETOOSANG,DE,,TD83049217,,,,,,
ff808081504af038015062058c107ec4,04,A5EB03E2332DF6A0E040640A040252AD,PAO-PAO,DE,,TD83047571,,,,,,
ff808081506af40b01506e875b962a7f,10,ff8080814b224047014b2ec46ebc2855,WATU GALANG,DE,,TD77151806,,,,,,
ff808081506af40b01506e8946cf2b61,10,A5EB03E23932F6A0E040640A040252AD,WAE BANGKA,DE,,TD77157588,,,,,,
8ae48288506af7a9015076cce4ce04ba,05,A5EB03E224AEF6A0E040640A040252AD,PEMANGKAT KOTA,DE,,TD66018471,,,,,,
8ae48288506af7a9015076cd97ab04bc,05,A5EB03E224AEF6A0E040640A040252AD,PENJAJAB,DE,,TD66011382,,,,,,
8ae48288506af7a9015076df9be5054b,05,A5EB03E224AAF6A0E040640A040252AD,PARIT RAJA,DE,,TD66015470,,,,,,
8ae48288506af7a9015076e106310550,05,A5EB03E224AAF6A0E040640A040252AD,SEKUDUK,DE,,TD66016178,,,,,,
8ae48288506af7a9015076e1b5ff0555,05,A5EB03E224AAF6A0E040640A040252AD,SENDOYAN,DE,,TD66012133,,,,,,
8ae48288506af7a9015076fe8514062a,05,A5EB03E224ACF6A0E040640A040252AD,DUNGUN PERAPAKAN,DE,,TD66015692,,,,,,
ff808081506af40b0150890906fd7e44,06,A5EB03E22592F6A0E040640A040252AD,TANJUNG MULIA,DE,,TD52017764,,,,,,
8ae48288506af7a901508963a30b6542,05,A5EB03E2363FF6A0E040640A040252AD,TANJUNG INTAN,DE,,TD59087035,,,,,,
ff808081506af40b015089f281c32c9b,06,A5EB03E22586F6A0E040640A040252AD,BATU LAYANG,DE,,TD52013086,,,,,,
ff808081506af40b01508dc23f787180,05,ff8080814b224047014b2f19979961ad,DESA AMAWANG,DE,,TD66049758,,,,,,
ff808081506af40b01508e7e431b3128,05,A5EB03E224C2F6A0E040640A040252AD,SUNGAI BUNDUNG LAUT,DE,,TD66043504,,,,,,
8ae48287508daf4b0150a1d94e3e0b25,09,8ae482894b35667f014b38e369023f9f,KAMPUNG BURUNGGOP,DE,,TD80134200,,,,,,
8ae48287508daf4b0150a1dea8be0ca3,09,8ae482894b35667f014b38e3a03a3fb3,KAMPUNG KABUWAGE,DE,,TD80135323,,,,,,
8ae4828850f702e50150faa283972b24,05,A5EB03E2363CF6A0E040640A040252AD,TRIMULYO,DE,,TD5908749,,,,,,
8ae4828850f702e50150faa306492b36,05,A5EB03E2363CF6A0E040640A040252AD,JADIMULYO,DE,,TD59089181,,,,,,
8ae48287511e3ed50151325b18e73bcf,08,A5EB03E22C20F6A0E040640A040252AD,KAMPUNG BARU,DE,,TD68076459,,,,,,
ff808081517a5cdb01517a8047832486,04,ff8080813b2020f6013b26e14d090b53,SULI INDAH,DE,,TD72085113,,,,,,
8ae4828751c8f5780151cc8ec48113ee,11,ff8080814cb7fa40014cc0fbaa861889,TODOLI,DE,,TD79087492,,,,,,
8ae4829d52eedf3f015306b348723f9f,04,A5EB03E2381CF6A0E040640A040252AD,BANGLI,DE,,TD74084236,,,,,,
8ae4828753a169210153a175644d0334,13,A5EB03E22F7EF6A0E040640A040252AD,PAYA BEURANDANG,DE,,TD51035605,,,,,,
8ae4828557e51ca00157e5bcf9b85486,04,A5EB03E239AFF6A0E040640A040252AD,BATU MEJA,DE,,TD78711693,,,,,,
8ae4828557e51ca00157e5c5af195529,04,A5EB03E239AFF6A0E040640A040252AD,URITETU,DE,,TD78718111,,,,,,
8ae4828557e51ca00157e5ed53126197,04,A5EB03E2340DF6A0E040640A040252AD,MESSA,DE,,TD78015267,,,,,,
8ae482875918ad3701591ace9e7b402c,04,A5EB03E2372CF6A0E040640A040252AD,KODOLAGON,DE,,TD72054190,,,,,,
8ae482885a4883b6015a4b00ab624de0,04,A5EB03E2381EF6A0E040640A040252AD,WALI,DE,,TD74085682,,,,,,
8ae482a75aa14d2e015aa1f1efd82cb8,02,A5EB03E2322FF6A0E040640A040252AD,SEMAMBUNG,DE,,TD65177283,,,,,,
8ae482875ac94308015aca99c9a33ad9,01,A5EB03E2242BF6A0E040640A040252AD,SIDANEGARA,DE,,TD64164894,,,,,,
8ae482855acac8e8015acb406a0c2069,01,A5EB03E2297EF6A0E040640A040252AD,BANYUWANGI,DE,,TD64191581,,,,,,
8ae482875acac912015acb4999ac2483,01,A5EB03E22954F6A0E040640A040252AD,KEMANUKAN,DE,,TD64221798,,,,,,
8ae482875acac912015acb4d73c824a4,01,A5EB03E2295FF6A0E040640A040252AD,KALIGLAGAH,DE,,TD64227588,,,,,,
8ae482855acac8e8015acb5227b123ff,01,A5EB03E22979F6A0E040640A040252AD,SIDOMULYO,DE,,TD64195982,,,,,,
8ae482875acac912015acb52da302520,01,A5EB03E22960F6A0E040640A040252AD,CACABAN LOR,DE,,TD64226825,,,,,,
8ae482855acac8e8015acb53ccfe247f,01,A5EB03E22979F6A0E040640A040252AD,TEGALSARI,DE,,TD64192224,,,,,,
8ae482855acac8e8015acb541d1224b6,01,A5EB03E22979F6A0E040640A040252AD,TEMBELANG,DE,,TD6419312,,,,,,
8ae482875acac912015acb62c17a269c,01,A5EB03E2295DF6A0E040640A040252AD,KARANG GEDANG,DE,,TD6422983,,,,,,
8ae482855acac8e8015acb8b821d3009,01,A5EB03E22977F6A0E040640A040252AD,GONDANG,DE,,TD64192711,,,,,,
8ae482855acac8e8015acb9de88734a5,01,A5EB03E22972F6A0E040640A040252AD,JAMUSKAUMAN,DE,,TD64197935,,,,,,
8ae482875acac912015acbac729f3d79,01,A5EB03E2295BF6A0E040640A040252AD,WONOYOSO,DE,,TD64223768,,,,,,
8ae482875acac912015acbd286a24dc7,01,A5EB03E22952F6A0E040640A040252AD,WASIAT,DE,,TD64228333,,,,,,
8ae482875acac912015acc10d1c87179,01,A5EB03E2295AF6A0E040640A040252AD,ROWODADI,DE,,TD64225983,,,,,,
8ae482865acac92a015acf601e52277b,01,A5EB03E22982F6A0E040640A040252AD,DALEMANKIDUL,DE,,TD64198400,,,,,,
8ae482865acac92a015acf613ad827dc,01,A5EB03E22982F6A0E040640A040252AD,JAMBEWANGI,DE,,TD64199409,,,,,,
8ae482865acac92a015acf63498e2893,01,A5EB03E22982F6A0E040640A040252AD,KENALAN,DE,,TD64193435,,,,,,
8ae482865acac92a015acf68c80537cf,01,A5EB03E22970F6A0E040640A040252AD,NGADIREJO,DE,,TD64192950,,,,,,
ff808081504af03801505a9bd5447881,04,ff8080814b224047014b337f32e461e9,WAWUGAGA,DE,,TD72101023,,,,,,
ff808081504af03801505a9d545278bf,04,ff8080814b224047014b337ee58c6167,DAENGGUNE,DE,,TD72103352,,,,,,
ff808081504af0380150604c0e965faa,06,A5EB03E22588F6A0E040640A040252AD,SUKA MULYA HILIR,DE,,TD52018475,,,,,,
ff808081504af0380150604e237c6059,06,A5EB03E22592F6A0E040640A040252AD,PASAR MIRING,DE,,TD5201303,,,,,,
ff808081504af038015060652728665d,06,A5EB03E22586F6A0E040640A040252AD,RUMAH SUMBUL,DE,,TD52017110,,,,,,
ff808081504af038015060657f8d6660,06,A5EB03E22586F6A0E040640A040252AD,SALABULAN,DE,,TD52011579,,,,,,
ff808081504af038015061bd80f37ba3,04,A5EB03E23325F6A0E040640A040252AD,TUTTULA,DE,,TD83048805,,,,,,
ff808081504af038015061cd84fa7c6e,04,A5EB03E23326F6A0E040640A040252AD,BONNE-BONNE,DE,,TD83047744,,,,,,
ff808081504af038015061d64d297cfd,04,A5EB03E23328F6A0E040640A040252AD,MAPILLI BARAT,DE,,TD83043848,,,,,,
ff808081504af038015061d9b61c7d06,04,A5EB03E23320F6A0E040640A040252AD,LALIKO,DE,,TD83049045,,,,,,
ff808081504af038015061da18ea7d07,04,A5EB03E23320F6A0E040640A040252AD,KATUMBANGAN LEMO,DE,,TD83047091,,,,,,
ff808081504af038015061dd7d7f7d12,04,A5EB03E23320F6A0E040640A040252AD,SUMARRANG,DE,,TD8304388,,,,,,
ff808081504af038015061e1b5cf7d23,04,A5EB03E2332AF6A0E040640A040252AD,MOSSO,DE,,TD83044414,,,,,,
ff808081504af038015061e7280f7d79,04,A5EB03E2331FF6A0E040640A040252AD,TANDUNG,DE,,TD83042744,,,,,,
ff808081504af03801506206097d7ec5,04,A5EB03E2332DF6A0E040640A040252AD,PUPPU URING,DE,,TD83045754,,,,,,
8ae48288506af7a901508906d0844987,10,ff8080814b224047014b2ec3d4f72812,WATU UMPU,DE,,TD77157338,,,,,,
8ae4828850f702e50150faa1c1482af9,05,A5EB03E2363CF6A0E040640A040252AD,WONOKARTO,DE,,TD59081960,,,,,,
8ae4828850f702e50150faa45d092b64,05,A5EB03E2363CF6A0E040640A040252AD,MEKARSARI,DE,,TD59089587,,,,,,
ff8080815110a7bb015113fe1bea01dd,05,A5EB03E23014F6A0E040640A040252AD,KARYA BASUKI,DE,,TD59084991,,,,,,
ff808081511895ab015119180c911b22,05,A5EB03E2300DF6A0E040640A040252AD,BRAJA SAKTI,DE,,TD5908191,,,,,,
8ae48287511e3ed50151324506f53561,08,A5EB03E22C1CF6A0E040640A040252AD,SEI PIMPING,DE,,TD68079568,,,,,,
8ae48287511e3ed50151324b921f36f0,08,A5EB03E22C1EF6A0E040640A040252AD,SURYAN,DE,,TD68076361,,,,,,
8ae48287511e3ed50151324ffd6e3843,08,A5EB03E22C1DF6A0E040640A040252AD,KASIAU RAYA,DE,,TD68072908,,,,,,
ff8080815133783a01513962d79d5746,09,A5EB03E239BBF6A0E040640A040252AD,AUTAKMA,DE,,TD80083771,,,,,,
ff8080815133783a0151396910e65761,09,A5EB03E239BBF6A0E040640A040252AD,HONELAMA II,DE,,TD80081612,,,,,,
ff8080815133783a015139db9e9b5aa6,09,8ae482894b35667f014b38976b4d167d,FILIA,DE,,TD80081500,,,,,,
ff8080815133783a015139e250b65ad2,09,8ae482894b35667f014b3899403f1750,TIPALOK,DE,,TD80087754,,,,,,
ff8080815133783a015139e3ce175aea,09,8ae482894b35667f014b3899403f1750,HOLALIBA,DE,,TD80087179,,,,,,
ff8080815133783a015139e8106e5b01,09,8ae482894b35667f014b38997f3e17a1,BUDLIEM,DE,,TD80087280,,,,,,
ff8080815123bf7a01513bf30c7a1f5e,09,A5EB03E239BAF6A0E040640A040252AD,HOPAMA,DE,,TD8008914,,,,,,
8ae4829d513cb45f01513d0d2d85379c,09,8ae482894b35667f014b38a1396c1b3f,TOTNI,DE,,TD8008573,,,,,,
8ae482875181c19c0151898ea00d2a53,04,ff8080814b224047014b337609f3551c,SINIU,DE,,TD72089822,,,,,,
8ae482875181c19c015189b88b0535d7,04,A5EB03E23734F6A0E040640A040252AD,OGOALAS,DE,,TD72085246,,,,,,
8ae482875181c19c015189b9e1d13645,04,A5EB03E23734F6A0E040640A040252AD,SIDOAN SELATAN,DE,,TD72083479,,,,,,
8ae4828751c8f5780151ccac54a11a16,11,ff8080814cb7fa40014cc0fa70971823,KAWADANG,DE,,TD79088017,,,,,,
8ae4828751c8f5780151ccacec2a1a21,11,ff8080814cb7fa40014cc0fa70971823,WAIKADAI,DE,,TD79088249,,,,,,
ff808081539712fc01539cd645e60795,13,A5EB03E22F7EF6A0E040640A040252AD,DENG,DE,,TD51033778,,,,,,
8ae4828753df6f340153ea68d86204b3,13,A5EB03E23062F6A0E040640A040252AD,PAYA TERBANG,DE,,TD51035165,,,,,,
8ae4828753df6f340153ea69fdc30530,13,A5EB03E23062F6A0E040640A040252AD,TEUPIN JOK,DE,,TD51039089,,,,,,
8ae482a75a8e2296015a9ea656645b4a,02,A5EB03E22E21F6A0E040640A040252AD,SEKARAN,DE,,TD65282377,,,,,,
8ae482855acac8e8015acb4d60552314,01,A5EB03E22971F6A0E040640A040252AD,TUKSONGO,DE,,TD64198495,,,,,,
8ae482855acac8e8015acb65d2c42805,01,A5EB03E22983F6A0E040640A040252AD,KLEGEN,DE,,TD64199255,,,,,,
8ae482855acac8e8015acb7576302c09,01,A5EB03E2297CF6A0E040640A040252AD,KUWADERAN,DE,,TD64198361,,,,,,
8ae482855acac8e8015acba1875b35e8,01,A5EB03E22973F6A0E040640A040252AD,SELOBORO,DE,,TD64191022,,,,,,
8ae482865acac92a015acf63aa3a28a8,01,A5EB03E22982F6A0E040640A040252AD,KRAGILAN,DE,,TD64199012,,,,,,
8ae482865acac92a015acf7e7e3155bd,01,A5EB03E22974F6A0E040640A040252AD,PANDANRETNO,DE,,TD64198829,,,,,,
8ae482865acac92a015acf810c815686,01,A5EB03E22981F6A0E040640A040252AD,DLIMAS,DE,,TD6419773,,,,,,
8ae482865acac92a015acf8350cc5806,01,A5EB03E22981F6A0E040640A040252AD,PURWODADI,DE,,TD64198931,,,,,,
8ae482865acac92a015acf8c16715d32,01,A5EB03E2297FF6A0E040640A040252AD,KALIJOSO,DE,,TD64191393,,,,,,
8ae482865acac92a015acf8d7be15e57,01,A5EB03E2297FF6A0E040640A040252AD,NGEMPLAK,DE,,TD64194399,,,,,,
8ae482865acac92a015acf8de5fe5ece,01,A5EB03E2297FF6A0E040640A040252AD,SEMEN,DE,,TD64198422,,,,,,
8ae482865acac92a015acf8e73cd5f41,01,A5EB03E2297FF6A0E040640A040252AD,UMBULSARI,DE,,TD64195833,,,,,,
8ae482865acac92a015acf8ee08b5f9b,01,A5EB03E2297FF6A0E040640A040252AD,WONOROTO,DE,,TD64198207,,,,,,
8ae482875aed4f91015aeef9f07116b0,12,A5EB03E22777F6A0E040640A040252AD,DESA GUNUNG,DE,,TD53121630,,,,,,
8ae482875aed4f91015aef0385a01afc,12,A5EB03E22777F6A0E040640A040252AD,DESA TEBERAU PANJANG,DE,,TD53123532,,,,,,
8ae482875aed4f91015aef194b6827de,12,ff80808144245ed8014428cfb0793b28,DESA LUMBOK,DE,,TD53129669,,,,,,
ff808081504af03801505a88a17d76be,04,A5EB03E230DFF6A0E040640A040252AD,KARUNIA,DE,,TD72108642,,,,,,
ff808081504af03801505a89ca2676dd,04,ff8080814b224047014b337e00a560de,BANGGA,DE,,TD72109521,,,,,,
ff808081504af03801505a93f66877b8,04,ff8080814b224047014b337e9c26614a,RARAMPADENDE,DE,,TD72107256,,,,,,
ff808081504af03801505a9510d277f6,04,ff8080814b224047014b337e9c26614a,BALAMOA,DE,,TD72101588,,,,,,
ff808081504af03801506041aa2c5cb0,06,A5EB03E22587F6A0E040640A040252AD,LAU BEKERI,DE,,TD5201193,,,,,,
ff808081504af038015060428fdf5ccc,06,A5EB03E22587F6A0E040640A040252AD,SAMPE CITA,DE,,TD52018449,,,,,,
ff808081506bb8b701506f6c0a8749ae,05,A5EB03E224B0F6A0E040640A040252AD,SENGAWANG,DE,,TD66017726,,,,,,
ff808081506bb8b701506f6cae5349bf,05,A5EB03E224B0F6A0E040640A040252AD,SEPADU,DE,,TD66019403,,,,,,
ff808081506bb8b701506f6f5f2e4a32,05,A5EB03E224B0F6A0E040640A040252AD,SAMUSTIDA,DE,,TD66018588,,,,,,
ff808081506bb8b701506f6ff6e64a3b,05,A5EB03E224B0F6A0E040640A040252AD,SEBAGU,DE,,TD66019068,,,,,,
8ae48288506af7a9015076cd408f04bb,05,A5EB03E224AEF6A0E040640A040252AD,HARAPAN,DE,,TD66019286,,,,,,
8ae48288506af7a9015076cf8b6204bf,05,8ae482894a230466014a288e59a33c35,PARIT BARU,DE,,TD66014771,,,,,,
8ae48288506af7a9015076dc2a580516,05,8ae482894a230466014a289078de3cf1,SEBAWI,DE,,TD66014275,,,,,,
8ae48288506af7a9015076dd9011051b,05,8ae482894a230466014a289078de3cf1,SEPUK TANJUNG,DE,,TD66016514,,,,,,
8ae48288506af7a9015076e4e397055c,05,A5EB03E224ADF6A0E040640A040252AD,KUALA,DE,,TD66013203,,,,,,
8ae48288506af7a9015076e53f690588,05,A5EB03E224ADF6A0E040640A040252AD,PANGKALAN BEMBAN,DE,,TD66019199,,,,,,
8ae48288506af7a9015076e9ecdb05c5,05,A5EB03E224B6F6A0E040640A040252AD,SINGARAYA,DE,,TD66013177,,,,,,
8ae48288506af7a9015088fbd9a44785,10,ff8080814b224047014b2ec3d4f72812,PENGKA,DE,,TD77154120,,,,,,
ff808081506af40b0150890731aa7dec,06,A5EB03E22592F6A0E040640A040252AD,PURWODADI,DE,,TD52018629,,,,,,
8ae48288506af7a90150890b9d7a4a76,10,ff8080814b224047014b2ec3d4f72812,GOLO NDARI,DE,,TD77153210,,,,,,
8ae48288506af7a9015089100ad64b0b,10,ff8080814b224047014b2ec38e0727bf,PONTIANAK,DE,,TD77153104,,,,,,
ff808081506af40b0150891144d77f87,06,A5EB03E228BFF6A0E040640A040252AD,SYAHMAD,DE,,TD52013266,,,,,,
ff80808150a4b73f0150a7b0dfee6072,04,A5EB03E23150F6A0E040640A040252AD,BOLA BULU,DE,,TD73176079,,,,,,
ff80808150ae3f670150b2d8b5b02edc,11,A5EB03E23404F6A0E040640A040252AD,TENILO,DE,,TD71717513,,,,,,
